"Date = 2022-04-10"
"2022-04-10T15:00","5.0"
"2022-04-10T16:00","8.52"
"2022-04-10T23:00","12.96"
"2022-04-10T22:00","14.62"
"2022-04-10T17:00","14.86"
"Entsoe prices for date 2022-04-12"
"Entsoe prices for date 2022-04-12"
"Entsoe prices for date 2022-04-12"
"Entsoe prices for date 2022-04-12"
